,time,temperature,rain,windspeed,precipitationHcount,city,VolatilityScore,VolatilityRiskStatus,30_day_avg,year
2737,2017-06-30,27.3,2.4,16.7,9,Colombo,0.5842554922701382,NO,26.689999999999998,2017
2738,2017-07-01,27.1,5.4,17.3,22,Colombo,0.3842554922701389,NO,26.703333333333333,2017
2739,2017-07-02,27.4,4.3,21.3,18,Colombo,0.684255492270136,NO,26.746666666666666,2017
2740,2017-07-03,27.5,3.2,21.0,13,Colombo,0.7842554922701375,NO,26.766666666666666,2017
2741,2017-07-04,27.4,1.3,17.7,8,Colombo,0.684255492270136,NO,26.776666666666667,2017
2742,2017-07-05,27.4,3.6,21.6,14,Colombo,0.684255492270136,NO,26.803333333333335,2017
2743,2017-07-06,27.4,3.7,18.9,12,Colombo,0.684255492270136,NO,26.823333333333334,2017
2744,2017-07-07,27.3,2.9,19.9,15,Colombo,0.5842554922701382,NO,26.836666666666666,2017
2745,2017-07-08,26.6,8.4,15.5,20,Colombo,0.11574450772986111,NO,26.81,2017
2746,2017-07-09,25.8,14.2,15.6,18,Colombo,0.9157445077298618,NO,26.76666666666667,2017
2747,2017-07-10,26.6,4.5,18.0,18,Colombo,0.11574450772986111,NO,26.763333333333332,2017
2748,2017-07-11,27.0,1.3,18.8,7,Colombo,0.28425549227013747,NO,26.776666666666664,2017
2749,2017-07-12,27.2,1.8,20.1,10,Colombo,0.48425549227013676,NO,26.790000000000003,2017
2750,2017-07-13,27.2,3.6,19.5,20,Colombo,0.48425549227013676,NO,26.803333333333335,2017
2751,2017-07-14,27.1,2.2,19.8,11,Colombo,0.3842554922701389,NO,26.833333333333332,2017
2752,2017-07-15,27.2,2.1,15.6,11,Colombo,0.48425549227013676,NO,26.863333333333333,2017
2753,2017-07-16,26.9,1.9,17.0,9,Colombo,0.18425549227013605,NO,26.87,2017
2754,2017-07-17,27.2,1.7,19.7,10,Colombo,0.48425549227013676,NO,26.873333333333335,2017
2755,2017-07-18,27.2,2.5,18.5,11,Colombo,0.48425549227013676,NO,26.88,2017
2756,2017-07-19,26.6,5.2,13.6,17,Colombo,0.11574450772986111,NO,26.9,2017
2757,2017-07-20,26.9,7.0,15.3,14,Colombo,0.18425549227013605,NO,26.913333333333334,2017
2758,2017-07-21,26.7,4.8,13.9,11,Colombo,0.015744507729863244,NO,26.9,2017
2759,2017-07-22,27.6,2.6,18.7,12,Colombo,0.8842554922701389,NO,26.92666666666667,2017
2760,2017-07-23,27.3,4.5,17.5,17,Colombo,0.5842554922701382,NO,26.966666666666665,2017
2761,2017-07-24,27.6,1.6,20.9,11,Colombo,0.8842554922701389,NO,27.026666666666667,2017
2762,2017-07-25,27.6,1.8,18.4,8,Colombo,0.8842554922701389,NO,27.08,2017
2763,2017-07-26,27.6,3.2,23.1,18,Colombo,0.8842554922701389,NO,27.113333333333337,2017
2764,2017-07-27,27.4,3.7,22.8,15,Colombo,0.684255492270136,NO,27.15,2017
2765,2017-07-28,27.0,12.4,19.5,21,Colombo,0.28425549227013747,NO,27.146666666666665,2017
2766,2017-07-29,27.2,3.6,15.9,15,Colombo,0.48425549227013676,NO,27.14333333333333,2017
2767,2017-07-30,26.5,19.8,19.1,23,Colombo,0.21574450772986253,NO,27.116666666666667,2017
2768,2017-07-31,26.2,15.1,18.8,21,Colombo,0.5157445077298632,NO,27.086666666666666,2017
2769,2017-08-01,26.8,5.7,19.8,18,Colombo,0.08425549227013818,NO,27.066666666666666,2017
2770,2017-08-02,27.0,13.8,18.7,20,Colombo,0.28425549227013747,NO,27.05,2017
2771,2017-08-03,27.1,2.6,22.7,12,Colombo,0.3842554922701389,NO,27.04,2017
2772,2017-08-04,27.1,5.8,20.1,14,Colombo,0.3842554922701389,NO,27.029999999999998,2017
2773,2017-08-05,27.1,8.1,20.2,14,Colombo,0.3842554922701389,NO,27.02,2017
2774,2017-08-06,26.8,13.5,20.2,19,Colombo,0.08425549227013818,NO,27.003333333333334,2017
2775,2017-08-07,26.6,13.1,19.6,23,Colombo,0.11574450772986111,NO,27.003333333333334,2017
2776,2017-08-08,26.8,5.2,20.8,17,Colombo,0.08425549227013818,NO,27.036666666666665,2017
2777,2017-08-09,26.6,5.2,19.1,21,Colombo,0.11574450772986111,NO,27.03666666666667,2017
2778,2017-08-10,26.5,10.1,17.9,18,Colombo,0.21574450772986253,NO,27.02,2017
2779,2017-08-11,26.8,2.7,19.8,12,Colombo,0.08425549227013818,NO,27.006666666666668,2017
2780,2017-08-12,26.7,0.5,18.4,2,Colombo,0.015744507729863244,NO,26.99,2017
2781,2017-08-13,26.7,3.0,17.3,11,Colombo,0.015744507729863244,NO,26.97666666666667,2017
2782,2017-08-14,26.5,1.3,12.8,5,Colombo,0.21574450772986253,NO,26.953333333333333,2017
2783,2017-08-15,26.4,0.8,14.8,6,Colombo,0.31574450772986395,NO,26.936666666666667,2017
2784,2017-08-16,26.5,2.8,18.0,16,Colombo,0.21574450772986253,NO,26.913333333333334,2017
2785,2017-08-17,26.4,6.2,17.2,15,Colombo,0.31574450772986395,NO,26.886666666666667,2017
2786,2017-08-18,25.7,30.4,18.1,24,Colombo,1.0157445077298632,YES,26.85666666666667,2017
2787,2017-08-19,26.6,8.1,17.7,18,Colombo,0.11574450772986111,NO,26.84666666666667,2017
2788,2017-08-20,26.6,7.1,17.0,20,Colombo,0.11574450772986111,NO,26.84333333333333,2017
2789,2017-08-21,26.6,14.4,14.8,19,Colombo,0.11574450772986111,NO,26.81,2017
2790,2017-08-22,26.4,16.2,17.3,17,Colombo,0.31574450772986395,NO,26.779999999999998,2017
2791,2017-08-23,26.8,4.7,16.2,16,Colombo,0.08425549227013818,NO,26.753333333333334,2017
2792,2017-08-24,26.9,5.3,21.6,17,Colombo,0.18425549227013605,NO,26.73,2017
2793,2017-08-25,26.9,0.6,18.2,5,Colombo,0.18425549227013605,NO,26.706666666666663,2017
2794,2017-08-26,26.9,3.2,17.3,20,Colombo,0.18425549227013605,NO,26.689999999999998,2017
2795,2017-08-27,26.6,5.9,20.3,16,Colombo,0.11574450772986111,NO,26.676666666666666,2017
2796,2017-08-28,26.3,18.2,19.0,19,Colombo,0.4157445077298618,NO,26.64666666666667,2017
2797,2017-08-29,26.5,2.4,17.4,12,Colombo,0.21574450772986253,NO,26.64666666666667,2017
2798,2017-08-30,26.8,3.8,16.4,6,Colombo,0.08425549227013818,NO,26.666666666666668,2017
2799,2017-08-31,27.0,1.2,16.2,6,Colombo,0.28425549227013747,NO,26.673333333333336,2017
2800,2017-09-01,26.8,6.5,11.2,9,Colombo,0.08425549227013818,NO,26.666666666666668,2017
2801,2017-09-02,26.7,24.7,14.3,12,Colombo,0.015744507729863244,NO,26.653333333333332,2017
2802,2017-09-03,26.3,4.5,14.1,17,Colombo,0.4157445077298618,NO,26.626666666666665,2017
2803,2017-09-04,26.4,9.1,17.0,17,Colombo,0.31574450772986395,NO,26.603333333333335,2017
2804,2017-09-05,25.7,17.7,16.6,19,Colombo,1.0157445077298632,YES,26.566666666666666,2017
2805,2017-09-06,25.6,22.0,16.1,22,Colombo,1.1157445077298611,YES,26.533333333333335,2017
2806,2017-09-07,25.8,11.5,13.0,20,Colombo,0.9157445077298618,NO,26.5,2017
2807,2017-09-08,25.7,20.6,15.3,23,Colombo,1.0157445077298632,YES,26.470000000000002,2017
2808,2017-09-09,25.7,17.9,19.4,24,Colombo,1.0157445077298632,YES,26.443333333333335,2017
2809,2017-09-10,26.3,5.1,12.6,14,Colombo,0.4157445077298618,NO,26.426666666666666,2017
2810,2017-09-11,26.7,7.0,14.8,7,Colombo,0.015744507729863244,NO,26.42666666666667,2017
2811,2017-09-12,26.4,6.9,18.7,15,Colombo,0.31574450772986395,NO,26.416666666666668,2017
2812,2017-09-13,25.6,25.0,15.8,20,Colombo,1.1157445077298611,YES,26.386666666666667,2017
2813,2017-09-14,26.4,5.2,15.8,11,Colombo,0.31574450772986395,NO,26.386666666666667,2017
2814,2017-09-15,27.2,0.3,14.8,3,Colombo,0.48425549227013676,NO,26.41,2017
2815,2017-09-16,27.0,1.0,20.6,6,Colombo,0.28425549227013747,NO,26.43,2017
2816,2017-09-17,26.4,7.6,21.7,12,Colombo,0.31574450772986395,NO,26.453333333333333,2017
2817,2017-09-18,27.0,1.0,15.9,4,Colombo,0.28425549227013747,NO,26.466666666666665,2017
2818,2017-09-19,27.0,2.6,17.9,10,Colombo,0.28425549227013747,NO,26.480000000000004,2017
2819,2017-09-20,26.4,3.0,19.2,9,Colombo,0.31574450772986395,NO,26.473333333333336,2017
2820,2017-09-21,26.6,4.6,17.8,19,Colombo,0.11574450772986111,NO,26.480000000000004,2017
2821,2017-09-22,26.8,1.4,15.6,9,Colombo,0.08425549227013818,NO,26.48,2017
2822,2017-09-23,26.8,3.0,15.9,12,Colombo,0.08425549227013818,NO,26.476666666666667,2017
2823,2017-09-24,26.5,5.5,14.6,17,Colombo,0.21574450772986253,NO,26.46333333333333,2017
2824,2017-09-25,25.8,6.9,14.6,19,Colombo,0.9157445077298618,NO,26.42666666666667,2017
2825,2017-09-26,26.0,10.6,15.6,22,Colombo,0.7157445077298625,NO,26.40666666666667,2017
2826,2017-09-27,26.3,8.0,16.1,17,Colombo,0.4157445077298618,NO,26.406666666666663,2017
2827,2017-09-28,26.5,3.1,18.0,14,Colombo,0.21574450772986253,NO,26.406666666666663,2017
2828,2017-09-29,27.1,1.4,17.9,9,Colombo,0.3842554922701389,NO,26.416666666666668,2017
2829,2017-09-30,26.6,3.7,15.5,15,Colombo,0.11574450772986111,NO,26.403333333333332,2017
2830,2017-10-01,26.6,4.0,12.2,17,Colombo,0.11574450772986111,NO,26.39666666666667,2017
2831,2017-10-02,27.0,4.0,17.9,16,Colombo,0.28425549227013747,NO,26.40666666666667,2017
2832,2017-10-03,26.3,5.5,15.6,17,Colombo,0.4157445077298618,NO,26.40666666666667,2017
2833,2017-10-04,26.7,4.6,15.5,15,Colombo,0.015744507729863244,NO,26.416666666666668,2017
2834,2017-10-05,26.0,18.6,13.9,20,Colombo,0.7157445077298625,NO,26.42666666666667,2017
2835,2017-10-06,26.2,11.9,15.0,20,Colombo,0.5157445077298632,NO,26.446666666666665,2017
2836,2017-10-07,26.0,20.2,15.0,21,Colombo,0.7157445077298625,NO,26.453333333333333,2017
2837,2017-10-08,26.7,5.5,14.1,18,Colombo,0.015744507729863244,NO,26.486666666666668,2017
2838,2017-10-09,26.5,6.7,16.8,17,Colombo,0.21574450772986253,NO,26.513333333333332,2017
2839,2017-10-10,26.6,9.5,13.9,18,Colombo,0.11574450772986111,NO,26.523333333333333,2017
2840,2017-10-11,25.8,13.3,13.2,20,Colombo,0.9157445077298618,NO,26.493333333333332,2017
2841,2017-10-12,26.1,10.4,13.6,19,Colombo,0.6157445077298611,NO,26.483333333333334,2017
2842,2017-10-13,25.9,18.1,16.7,22,Colombo,0.815744507729864,NO,26.493333333333332,2017
2843,2017-10-14,25.4,16.3,17.9,22,Colombo,1.315744507729864,YES,26.459999999999997,2017
2844,2017-10-15,26.5,5.2,19.4,17,Colombo,0.21574450772986253,NO,26.436666666666667,2017
2845,2017-10-16,27.1,2.3,21.6,10,Colombo,0.3842554922701389,NO,26.44,2017
2846,2017-10-17,27.1,1.6,21.1,11,Colombo,0.3842554922701389,NO,26.46333333333333,2017
2847,2017-10-18,26.6,8.8,17.8,22,Colombo,0.11574450772986111,NO,26.45,2017
2848,2017-10-19,26.0,10.2,16.7,21,Colombo,0.7157445077298625,NO,26.416666666666668,2017
2849,2017-10-20,26.2,7.9,14.1,21,Colombo,0.5157445077298632,NO,26.41,2017
2850,2017-10-21,26.7,6.5,17.9,23,Colombo,0.015744507729863244,NO,26.413333333333334,2017
2851,2017-10-22,26.4,6.1,12.4,16,Colombo,0.31574450772986395,NO,26.4,2017
2852,2017-10-23,26.7,2.0,15.2,7,Colombo,0.015744507729863244,NO,26.39666666666667,2017
2853,2017-10-24,27.1,2.5,12.3,8,Colombo,0.3842554922701389,NO,26.416666666666668,2017
2854,2017-10-25,27.1,0.9,8.4,2,Colombo,0.3842554922701389,NO,26.459999999999997,2017
2855,2017-10-26,26.5,1.9,12.1,4,Colombo,0.21574450772986253,NO,26.476666666666667,2017
2856,2017-10-27,26.3,2.6,12.2,9,Colombo,0.4157445077298618,NO,26.47666666666667,2017
2857,2017-10-28,26.5,1.8,12.0,7,Colombo,0.21574450772986253,NO,26.47666666666667,2017
2858,2017-10-29,26.2,10.2,10.4,8,Colombo,0.5157445077298632,NO,26.446666666666665,2017
2859,2017-10-30,25.8,38.5,14.8,18,Colombo,0.9157445077298618,NO,26.42,2017
2860,2017-10-31,25.0,20.9,14.3,20,Colombo,1.7157445077298625,YES,26.366666666666667,2017
2861,2017-11-01,26.1,8.7,10.9,11,Colombo,0.6157445077298611,NO,26.336666666666662,2017
2862,2017-11-02,25.5,12.9,12.4,20,Colombo,1.2157445077298625,YES,26.31,2017
2863,2017-11-03,26.1,12.1,13.4,15,Colombo,0.6157445077298611,NO,26.29,2017
2864,2017-11-04,25.8,17.1,10.1,15,Colombo,0.9157445077298618,NO,26.283333333333335,2017
2865,2017-11-05,25.6,23.4,10.5,18,Colombo,1.1157445077298611,YES,26.263333333333335,2017
2866,2017-11-06,26.2,74.3,9.4,19,Colombo,0.5157445077298632,NO,26.27,2017
2867,2017-11-07,25.5,34.1,8.1,23,Colombo,1.2157445077298625,YES,26.23,2017
2868,2017-11-08,25.6,17.9,8.3,15,Colombo,1.1157445077298611,YES,26.2,2017
2869,2017-11-09,26.0,0.9,16.9,4,Colombo,0.7157445077298625,NO,26.18,2017
2870,2017-11-10,25.7,2.8,19.9,10,Colombo,1.0157445077298632,YES,26.176666666666666,2017
2871,2017-11-11,25.9,0.3,19.6,3,Colombo,0.815744507729864,NO,26.17,2017
2872,2017-11-12,26.5,1.5,18.1,7,Colombo,0.21574450772986253,NO,26.19,2017
2873,2017-11-13,26.4,6.4,15.2,16,Colombo,0.31574450772986395,NO,26.223333333333336,2017
2874,2017-11-14,26.6,2.3,17.1,10,Colombo,0.11574450772986111,NO,26.22666666666667,2017
2875,2017-11-15,27.1,0.0,11.9,0,Colombo,0.3842554922701389,NO,26.226666666666667,2017
2876,2017-11-16,26.9,0.0,14.6,0,Colombo,0.18425549227013605,NO,26.220000000000002,2017
2877,2017-11-17,26.9,0.0,10.1,0,Colombo,0.18425549227013605,NO,26.23,2017
2878,2017-11-18,26.8,3.1,8.5,10,Colombo,0.08425549227013818,NO,26.256666666666664,2017
2879,2017-11-19,26.5,3.7,9.4,8,Colombo,0.21574450772986253,NO,26.266666666666666,2017
2880,2017-11-20,25.8,7.4,10.2,6,Colombo,0.9157445077298618,NO,26.236666666666668,2017
2881,2017-11-21,26.3,3.9,8.6,6,Colombo,0.4157445077298618,NO,26.233333333333334,2017
2882,2017-11-22,26.3,10.3,7.9,7,Colombo,0.4157445077298618,NO,26.219999999999995,2017
2883,2017-11-23,26.4,32.5,7.7,13,Colombo,0.31574450772986395,NO,26.19666666666667,2017
2884,2017-11-24,26.9,0.0,16.7,0,Colombo,0.18425549227013605,NO,26.19,2017
2885,2017-11-25,24.6,8.3,17.8,11,Colombo,2.115744507729861,YES,26.12666666666667,2017
2886,2017-11-26,24.1,14.3,9.6,21,Colombo,2.615744507729861,YES,26.05333333333333,2017
2887,2017-11-27,25.2,3.9,13.6,9,Colombo,1.5157445077298632,YES,26.009999999999998,2017
2888,2017-11-28,26.0,6.2,21.3,8,Colombo,0.7157445077298625,NO,26.003333333333334,2017
2889,2017-11-29,25.3,60.7,39.4,24,Colombo,1.4157445077298618,YES,25.986666666666665,2017
2890,2017-11-30,24.7,66.0,20.7,24,Colombo,2.0157445077298632,YES,25.976666666666667,2017
2891,2017-12-01,24.5,46.4,14.3,24,Colombo,2.2157445077298625,YES,25.923333333333336,2017
2892,2017-12-02,25.4,5.8,9.6,17,Colombo,1.315744507729864,YES,25.92,2017
2893,2017-12-03,25.8,0.4,14.0,3,Colombo,0.9157445077298618,NO,25.910000000000004,2017
2894,2017-12-04,26.0,4.7,12.5,4,Colombo,0.7157445077298625,NO,25.916666666666668,2017
2895,2017-12-05,26.4,0.0,17.0,0,Colombo,0.31574450772986395,NO,25.943333333333335,2017
2896,2017-12-06,26.0,2.1,15.3,5,Colombo,0.7157445077298625,NO,25.936666666666667,2017
2897,2017-12-07,25.9,0.9,14.6,4,Colombo,0.815744507729864,NO,25.95,2017
2898,2017-12-08,25.5,0.0,11.2,0,Colombo,1.2157445077298625,YES,25.946666666666665,2017
2899,2017-12-09,25.2,0.0,8.8,0,Colombo,1.5157445077298632,YES,25.92,2017
2900,2017-12-10,26.3,0.0,5.7,0,Colombo,0.4157445077298618,NO,25.94,2017
2901,2017-12-11,26.5,1.3,8.0,6,Colombo,0.21574450772986253,NO,25.959999999999997,2017
2902,2017-12-12,26.1,2.4,11.2,8,Colombo,0.6157445077298611,NO,25.946666666666665,2017
2903,2017-12-13,26.0,5.1,12.7,8,Colombo,0.7157445077298625,NO,25.933333333333334,2017
2904,2017-12-14,25.8,9.2,10.1,9,Colombo,0.9157445077298618,NO,25.906666666666663,2017
2905,2017-12-15,26.4,5.7,6.1,6,Colombo,0.31574450772986395,NO,25.88333333333333,2017
2906,2017-12-16,26.5,4.6,9.6,6,Colombo,0.21574450772986253,NO,25.869999999999997,2017
2907,2017-12-17,26.8,0.1,15.6,1,Colombo,0.08425549227013818,NO,25.866666666666667,2017
2908,2017-12-18,26.3,0.0,16.6,0,Colombo,0.4157445077298618,NO,25.85,2017
2909,2017-12-19,26.4,0.0,12.7,0,Colombo,0.31574450772986395,NO,25.846666666666668,2017
2910,2017-12-20,25.2,15.4,9.8,12,Colombo,1.5157445077298632,YES,25.826666666666664,2017
2911,2017-12-21,26.0,2.1,8.8,5,Colombo,0.7157445077298625,NO,25.816666666666666,2017
2912,2017-12-22,26.4,0.7,9.5,2,Colombo,0.31574450772986395,NO,25.82,2017
2913,2017-12-23,26.1,0.0,11.0,0,Colombo,0.6157445077298611,NO,25.81,2017
2914,2017-12-24,26.5,0.1,11.0,1,Colombo,0.21574450772986253,NO,25.796666666666667,2017
2915,2017-12-25,26.8,0.0,12.0,0,Colombo,0.08425549227013818,NO,25.869999999999997,2017
2916,2017-12-26,26.5,2.1,11.6,10,Colombo,0.21574450772986253,NO,25.95,2017
2917,2017-12-27,26.7,2.3,16.4,3,Colombo,0.015744507729863244,NO,26.0,2017
2918,2017-12-28,26.1,0.0,16.2,0,Colombo,0.6157445077298611,NO,26.003333333333334,2017
2919,2017-12-29,26.3,0.0,14.7,0,Colombo,0.4157445077298618,NO,26.036666666666665,2017
2920,2017-12-30,26.5,0.0,14.0,0,Colombo,0.21574450772986253,NO,26.096666666666668,2017
2921,2017-12-31,26.8,0.0,13.0,0,Colombo,0.08425549227013818,NO,26.173333333333336,2017
2922,2018-01-01,26.5,0.1,10.0,1,Colombo,0.21574450772986253,NO,26.21,2018
2923,2018-01-02,27.0,0.4,9.2,2,Colombo,0.28425549227013747,NO,26.25,2018
2924,2018-01-03,27.3,0.0,11.0,0,Colombo,0.5842554922701382,NO,26.293333333333333,2018
2925,2018-01-04,27.2,0.0,11.4,0,Colombo,0.48425549227013676,NO,26.32,2018
2926,2018-01-05,25.8,0.0,17.0,0,Colombo,0.9157445077298618,NO,26.313333333333333,2018
2927,2018-01-06,25.7,0.0,15.5,0,Colombo,1.0157445077298632,YES,26.30666666666667,2018
2928,2018-01-07,25.4,0.0,20.5,0,Colombo,1.315744507729864,YES,26.303333333333335,2018
2929,2018-01-08,26.2,0.0,11.3,0,Colombo,0.5157445077298632,NO,26.336666666666662,2018
2930,2018-01-09,26.3,0.0,13.7,0,Colombo,0.4157445077298618,NO,26.336666666666666,2018
2931,2018-01-10,26.9,0.7,6.3,4,Colombo,0.18425549227013605,NO,26.35,2018
2932,2018-01-11,27.1,0.4,6.5,2,Colombo,0.3842554922701389,NO,26.383333333333333,2018
2933,2018-01-12,26.7,4.5,10.3,6,Colombo,0.015744507729863244,NO,26.406666666666663,2018
2934,2018-01-13,26.2,7.3,8.0,6,Colombo,0.5157445077298632,NO,26.42,2018
2935,2018-01-14,26.8,2.2,8.7,4,Colombo,0.08425549227013818,NO,26.433333333333334,2018
2936,2018-01-15,26.8,0.0,10.0,0,Colombo,0.08425549227013818,NO,26.443333333333335,2018
2937,2018-01-16,26.9,0.0,10.7,0,Colombo,0.18425549227013605,NO,26.446666666666665,2018
2938,2018-01-17,26.4,0.0,18.8,0,Colombo,0.31574450772986395,NO,26.45,2018
2939,2018-01-18,26.3,0.0,16.5,0,Colombo,0.4157445077298618,NO,26.44666666666667,2018
2940,2018-01-19,26.5,0.0,12.6,0,Colombo,0.21574450772986253,NO,26.490000000000002,2018
2941,2018-01-20,26.5,0.0,13.0,0,Colombo,0.21574450772986253,NO,26.506666666666668,2018
2942,2018-01-21,26.8,0.0,11.5,0,Colombo,0.08425549227013818,NO,26.52,2018
2943,2018-01-22,26.4,0.0,12.0,0,Colombo,0.31574450772986395,NO,26.529999999999998,2018
2944,2018-01-23,26.8,0.0,11.3,0,Colombo,0.08425549227013818,NO,26.540000000000003,2018
2945,2018-01-24,27.2,0.0,16.9,0,Colombo,0.48425549227013676,NO,26.553333333333335,2018
2946,2018-01-25,27.6,0.0,15.7,0,Colombo,0.8842554922701389,NO,26.59,2018
2947,2018-01-26,27.5,0.0,14.3,0,Colombo,0.7842554922701375,NO,26.616666666666667,2018
2948,2018-01-27,27.6,0.0,17.5,0,Colombo,0.8842554922701389,NO,26.666666666666668,2018
2949,2018-01-28,26.2,0.0,20.2,0,Colombo,0.5157445077298632,NO,26.663333333333334,2018
2950,2018-01-29,27.7,0.0,13.7,0,Colombo,0.9842554922701368,YES,26.703333333333333,2018
2951,2018-01-30,27.8,3.0,13.9,9,Colombo,1.0842554922701382,YES,26.736666666666665,2018
2952,2018-01-31,26.2,6.8,14.0,11,Colombo,0.5157445077298632,NO,26.726666666666667,2018
2953,2018-02-01,27.6,1.0,12.6,1,Colombo,0.8842554922701389,NO,26.746666666666666,2018
2954,2018-02-02,27.4,0.2,9.1,2,Colombo,0.684255492270136,NO,26.75,2018
2955,2018-02-03,27.8,0.2,10.7,1,Colombo,1.0842554922701382,YES,26.769999999999996,2018
2956,2018-02-04,25.6,8.5,9.7,13,Colombo,1.1157445077298611,YES,26.763333333333332,2018
2957,2018-02-05,27.0,5.6,9.8,4,Colombo,0.28425549227013747,NO,26.806666666666665,2018
2958,2018-02-06,26.7,4.5,10.5,8,Colombo,0.015744507729863244,NO,26.85,2018
2959,2018-02-07,26.3,6.4,10.5,14,Colombo,0.4157445077298618,NO,26.853333333333335,2018
2960,2018-02-08,26.7,4.4,8.7,5,Colombo,0.015744507729863244,NO,26.866666666666667,2018
2961,2018-02-09,27.0,1.0,9.3,5,Colombo,0.28425549227013747,NO,26.87,2018
2962,2018-02-10,27.0,0.6,8.2,3,Colombo,0.28425549227013747,NO,26.866666666666667,2018
2963,2018-02-11,27.2,0.6,9.7,5,Colombo,0.48425549227013676,NO,26.883333333333333,2018
2964,2018-02-12,27.9,0.9,7.4,2,Colombo,1.184255492270136,YES,26.94,2018
2965,2018-02-13,28.0,0.4,10.1,4,Colombo,1.2842554922701375,YES,26.980000000000004,2018
2966,2018-02-14,28.1,0.0,9.5,0,Colombo,1.3842554922701389,YES,27.02333333333333,2018
2967,2018-02-15,28.7,0.1,10.9,1,Colombo,1.9842554922701368,YES,27.083333333333332,2018
2968,2018-02-16,29.0,0.0,9.5,0,Colombo,2.2842554922701375,YES,27.17,2018
2969,2018-02-17,28.4,0.0,10.1,0,Colombo,1.684255492270136,YES,27.24,2018
2970,2018-02-18,27.6,0.0,13.8,0,Colombo,0.8842554922701389,NO,27.276666666666664,2018
2971,2018-02-19,28.1,0.0,12.6,0,Colombo,1.3842554922701389,YES,27.33,2018
2972,2018-02-20,27.6,0.0,14.3,0,Colombo,0.8842554922701389,NO,27.35666666666667,2018
2973,2018-02-21,27.0,0.0,15.2,0,Colombo,0.28425549227013747,NO,27.37666666666667,2018
2974,2018-02-22,27.5,0.0,12.4,0,Colombo,0.7842554922701375,NO,27.4,2018
2975,2018-02-23,28.2,0.0,13.5,0,Colombo,1.4842554922701368,YES,27.433333333333334,2018
2976,2018-02-24,29.6,0.0,10.0,0,Colombo,2.884255492270139,YES,27.5,2018
2977,2018-02-25,28.3,15.3,11.1,9,Colombo,1.5842554922701382,YES,27.526666666666664,2018
2978,2018-02-26,27.5,16.8,7.3,7,Colombo,0.7842554922701375,NO,27.523333333333333,2018
2979,2018-02-27,26.9,19.9,12.0,8,Colombo,0.18425549227013605,NO,27.54666666666667,2018
2980,2018-02-28,26.9,13.2,10.6,8,Colombo,0.18425549227013605,NO,27.52,2018
2981,2018-03-01,27.7,4.3,9.2,5,Colombo,0.9842554922701368,YES,27.516666666666666,2018
2982,2018-03-02,27.6,4.4,9.8,6,Colombo,0.8842554922701389,NO,27.563333333333333,2018
2983,2018-03-03,26.9,17.7,13.3,17,Colombo,0.18425549227013605,NO,27.54,2018
2984,2018-03-04,26.7,5.5,10.8,10,Colombo,0.015744507729863244,NO,27.516666666666666,2018
2985,2018-03-05,27.5,1.2,9.2,5,Colombo,0.7842554922701375,NO,27.506666666666668,2018
2986,2018-03-06,27.6,2.0,10.1,9,Colombo,0.8842554922701389,NO,27.573333333333334,2018
2987,2018-03-07,27.5,0.0,9.3,0,Colombo,0.7842554922701375,NO,27.59,2018
2988,2018-03-08,27.4,5.6,8.0,8,Colombo,0.684255492270136,NO,27.613333333333333,2018
2989,2018-03-09,27.1,6.1,8.1,7,Colombo,0.3842554922701389,NO,27.64,2018
2990,2018-03-10,26.8,17.6,6.6,10,Colombo,0.08425549227013818,NO,27.64333333333333,2018
2991,2018-03-11,26.9,4.0,8.2,13,Colombo,0.18425549227013605,NO,27.639999999999997,2018
2992,2018-03-12,26.0,7.9,7.6,21,Colombo,0.7157445077298625,NO,27.606666666666666,2018
2993,2018-03-13,26.5,4.3,13.0,6,Colombo,0.21574450772986253,NO,27.583333333333332,2018
2994,2018-03-14,27.2,3.2,13.7,3,Colombo,0.48425549227013676,NO,27.56,2018
2995,2018-03-15,27.7,1.0,8.3,4,Colombo,0.9842554922701368,YES,27.55,2018
2996,2018-03-16,27.4,2.8,8.2,6,Colombo,0.684255492270136,NO,27.526666666666667,2018
2997,2018-03-17,27.1,5.2,7.9,9,Colombo,0.3842554922701389,NO,27.473333333333336,2018
2998,2018-03-18,27.2,2.9,8.0,6,Colombo,0.48425549227013676,NO,27.413333333333334,2018
2999,2018-03-19,27.3,2.9,9.9,8,Colombo,0.5842554922701382,NO,27.37666666666667,2018
3000,2018-03-20,27.9,0.0,11.7,0,Colombo,1.184255492270136,YES,27.386666666666667,2018
3001,2018-03-21,27.6,2.3,14.4,8,Colombo,0.8842554922701389,NO,27.37,2018
3002,2018-03-22,27.8,1.4,15.2,6,Colombo,1.0842554922701382,YES,27.376666666666665,2018
3003,2018-03-23,27.6,1.7,15.3,10,Colombo,0.8842554922701389,NO,27.396666666666665,2018
3004,2018-03-24,27.6,0.0,11.8,0,Colombo,0.8842554922701389,NO,27.4,2018
3005,2018-03-25,27.7,0.2,8.8,1,Colombo,0.9842554922701368,YES,27.383333333333333,2018
3006,2018-03-26,27.0,28.9,11.3,6,Colombo,0.28425549227013747,NO,27.296666666666667,2018
3007,2018-03-27,26.9,8.0,11.2,7,Colombo,0.18425549227013605,NO,27.249999999999996,2018
3008,2018-03-28,27.7,0.0,8.6,0,Colombo,0.9842554922701368,YES,27.256666666666668,2018
3009,2018-03-29,27.7,0.9,10.1,4,Colombo,0.9842554922701368,YES,27.283333333333335,2018
